Stress_Data,AE_Reduced_Data,,,,,,,,AE_Reduced_Data,Stress_Data,,,
147.0987953,3315268.45,,4.991104438,15.01404916,0.332428939,,,,,,,3315155.15,147.0656607
147.1216966,3317157.75,,4.991260112,15.01461887,0.332426694,,,,,,,3315268.45,147.0987953
147.1468052,3317338.62,,4.991430763,15.0146734,0.332436852,,,,,,,3317157.75,147.1216966
147.1739389,3317410.02,,4.991615145,15.01469492,0.332448656,,,,,,,3317338.62,147.1468052
147.1995656,3317778.82,,4.991789255,15.01480609,0.33245779,,,,,,,3317410.02,147.1739389
147.2257526,3317894.92,,4.991967141,15.01484108,0.332468863,,,,,,,3317778.82,147.1995656
147.2516377,3318080.82,,4.992142944,15.01489711,0.332479331,,,,,,,3317894.92,147.2257526
147.2748574,3318245.93,,4.992300619,15.01494687,0.33248873,,,,,,,3318080.82,147.2516377
147.2993549,3318998.18,,4.992466944,15.01517354,0.332494788,,,,,,,3318245.93,147.2748574
147.3255545,3319165.38,,4.992644795,15.01522392,0.332505517,,,,,,,3318998.18,147.2993549
147.3529779,3319298.08,,4.992830919,15.0152639,0.332517028,,,,,,,3319165.38,147.3255545
147.3808755,3319540.91,,4.993020226,15.01533705,0.332528015,,,,,,,3319298.08,147.3529779
147.4013416,3319753.01,,4.993159081,15.01540094,0.332535848,,,,,,,3319540.91,147.3808755
147.4307686,3319948.73,,4.9933587,15.0154599,0.332547836,,,,,,,3319753.01,147.4013416
147.4516443,3320513.76,,4.993500287,15.01563008,0.332553497,,,,,,,3319948.73,147.4307686
147.4807075,3321174.86,,4.993697371,15.01582915,0.332562213,,,,,,,3320513.76,147.4516443
147.5087211,3321253.36,,4.9938873,15.01585279,0.332574338,,,,,,,3321174.86,147.4807075
147.5317268,3321488.888,,4.99404325,15.0159237,0.332583153,,,,,,,3321253.36,147.5087211
147.5646787,3321697.118,,4.994266579,15.01598639,0.332596637,,,,,,,3321488.888,147.5317268
147.5854351,3321768.118,,4.994407229,15.01600776,0.332605531,,,,,,,3321697.118,147.5646787
147.6148993,3322127.848,,4.994606851,15.01611605,0.332616426,,,,,,,3321768.118,147.5854351
147.640241,3322272.628,,4.994778511,15.01615963,0.332626892,,,,,,,3322127.848,147.6148993
147.6630928,3322440.128,,4.994933279,15.01621005,0.332636082,,,,,,,3322272.628,147.640241
147.6920581,3322593.928,,4.995129418,15.01625634,0.332648118,,,,,,,3322440.128,147.6630928
147.7125669,3322755.768,,4.99526827,15.01630505,0.332656286,,,,,,,3322593.928,147.6920581
147.7399354,3322820.268,,4.995453535,15.01632446,0.332668194,,,,,,,3322755.768,147.7125669
147.7637842,3322973.308,,4.995614946,15.01637051,0.332677922,,,,,,,3322820.268,147.7399354
147.7885616,3323240.298,,4.995782614,15.01645086,0.332687308,,,,,,,3322973.308,147.7637842
147.8181228,3323341.498,,4.995982618,15.01648131,0.332699952,,,,,,,3323240.298,147.7885616
147.840701,3323594.176,,4.996135349,15.01655734,0.332708439,,,,,,,3323341.498,147.8181228
147.8695285,3323820.006,,4.996330321,15.01662528,0.332719917,,,,,,,3323594.176,147.840701
147.8956233,3324029.006,,4.996506777,15.01668816,0.332730275,,,,,,,3323820.006,147.8695285
147.9206695,3324212.896,,4.996676113,15.01674348,0.332740325,,,,,,,3324029.006,147.8956233
147.9484206,3324475.436,,4.996863704,15.01682246,0.332751068,,,,,,,3324212.896,147.9206695
147.9738513,3324752.556,,4.997035578,15.01690581,0.332760666,,,,,,,3324475.436,147.9484206
147.9998484,3324990.456,,4.997211249,15.01697736,0.332770779,,,,,,,3324752.556,147.9738513
148.0297212,3325285.966,,4.997413073,15.01706623,0.332782249,,,,,,,3324990.456,147.9998484
148.0492065,3325419.546,,4.997544695,15.0171064,0.332790124,,,,,,,3325285.966,148.0297212
148.0798659,3325554.406,,4.997751763,15.01714696,0.332803014,,,,,,,3325419.546,148.0492065
148.1057688,3325654.606,,4.997926673,15.01717709,0.332813993,,,,,,,3325554.406,148.0798659
148.1323145,3325731.506,,4.998105891,15.01720021,0.332825415,,,,,,,3325654.606,148.1057688
148.1619615,3824869.806,,4.99830601,15.15703499,0.329768059,,,,,,,3325731.506,148.1323145
148.179216,3824944.706,,4.99842246,15.15705457,0.329775316,,,,,,,3824869.806,148.1619615
148.2099169,3825257.406,,4.998629626,15.15713632,0.329787205,,,,,,,3824944.706,148.179216
148.2307861,3825451.206,,4.998770425,15.15718698,0.329795392,,,,,,,3825257.406,148.2099169
148.2604661,3829101.206,,4.998970633,15.15814066,0.329787851,,,,,,,3825451.206,148.2307861
148.287673,3829213.406,,4.999154124,15.15816996,0.329799319,,,,,,,3829101.206,148.2604661
148.3079209,3829515.066,,4.999290659,15.15824874,0.329806612,,,,,,,3829213.406,148.287673
148.3398458,3829613.066,,4.999505897,15.15827433,0.329820254,,,,,,,3829515.066,148.3079209
148.3600891,3829790.836,,4.999642353,15.15832075,0.329828247,,,,,,,3829613.066,148.3398458
148.3919958,3829949.206,,4.999857393,15.1583621,0.329841533,,,,,,,3829790.836,148.3600891
148.4187984,3830087.196,,5.000037997,15.15839813,0.329852663,,,,,,,3829949.206,148.3919958
148.4410056,3830190.336,,5.000187611,15.15842506,0.329861948,,,,,,,3830087.196,148.4187984
148.4702061,3830375.566,,5.000384306,15.15847342,0.329873871,,,,,,,3830190.336,148.4410056
148.4931381,3830453.766,,5.000538749,15.15849383,0.329883615,,,,,,,3830375.566,148.4702061
148.522475,3830673.306,,5.000736294,15.15855114,0.3298954,,,,,,,3830453.766,148.4931381
148.5475817,3830746.786,,5.000905322,15.15857033,0.329906133,,,,,,,3830673.306,148.522475
148.5697929,3830911.296,,5.001054834,15.15861327,0.329915062,,,,,,,3830746.786,148.5475817
148.5957797,3831044.296,,5.001229731,15.15864799,0.329925844,,,,,,,3830911.296,148.5697929
148.620893,3831146.716,,5.001398721,15.15867472,0.32993641,,,,,,,3831044.296,148.5957797
148.6472987,3831515.686,,5.001576377,15.15877102,0.329946034,,,,,,,3831146.716,148.620893
148.672811,3831632.936,,5.001747992,15.15880162,0.329956689,,,,,,,3831515.686,148.6472987
148.6957582,3832173.936,,5.001902327,15.15894281,0.329963797,,,,,,,3831632.936,148.672811
148.7226274,3832303.036,,5.00208301,15.1589765,0.329974983,,,,,,,3832173.936,148.6957582
148.7516073,3832487.036,,5.00227785,15.15902451,0.329986791,,,,,,,3832303.036,148.7226274
148.7755759,3832667.686,,5.002438968,15.15907164,0.329996393,,,,,,,3832487.036,148.7516073
148.8046104,3832912.726,,5.002634106,15.15913557,0.330007874,,,,,,,3832667.686,148.7755759
148.8273203,3833127.486,,5.00278671,15.1591916,0.330016721,,,,,,,3832912.726,148.8046104
148.8559189,3833354.586,,5.002978851,15.15925085,0.330028106,,,,,,,3833127.486,148.8273203
148.8812587,3833458.446,,5.003149067,15.15927794,0.330038745,,,,,,,3833354.586,148.8559189
148.9106247,3833645.626,,5.003346292,15.15932677,0.330050692,,,,,,,3833458.446,148.8812587
148.9397028,3833756.346,,5.003541545,15.15935565,0.330062943,,,,,,,3833645.626,148.9106247
148.958333,3833902.626,,5.003666623,15.1593938,0.330070363,,,,,,,3833756.346,148.9397028
148.9871343,3834189.204,,5.003859955,15.15946855,0.330081489,,,,,,,3833902.626,148.958333
149.0097467,3838003.464,,5.004011718,15.16046286,0.330069851,,,,,,,3834189.204,148.9871343
149.0312577,3839193.464,,5.004156067,15.16077287,0.330072623,,,,,,,3838003.464,149.0097467
149.060015,3839322.464,,5.00434901,15.16080647,0.330084618,,,,,,,3839193.464,149.0312577
149.0817769,3839521.074,,5.004494994,15.1608582,0.330093121,,,,,,,3839322.464,149.060015
149.1094458,3839778.984,,5.004680572,15.16092537,0.330103899,,,,,,,3839521.074,149.0817769
149.1372992,3839860.984,,5.004867353,15.16094672,0.330115754,,,,,,,3839778.984,149.1094458
149.1664728,3840184.984,,5.005062949,15.1610311,0.330126818,,,,,,,3839860.984,149.1372992
149.1923543,3840402.684,,5.005236442,15.16108778,0.330137027,,,,,,,3840184.984,149.1664728
149.2181168,3840876.684,,5.005409107,15.1612112,0.330145728,,,,,,,3840402.684,149.1923543
149.244269,3841080.874,,5.005584353,15.16126436,0.330156129,,,,,,,3840876.684,149.2181168
149.2711191,3841368.874,,5.005764244,15.16133934,0.330166361,,,,,,,3841080.874,149.244269
149.2979415,3841498.774,,5.005943917,15.16137315,0.330177476,,,,,,,3841368.874,149.2711191
149.3254301,3841820.472,,5.006128019,15.16145689,0.330187795,,,,,,,3841498.774,149.2979415
149.3516432,3842900.582,,5.006303547,15.161738,0.33019325,,,,,,,3841820.472,149.3254301
149.3752636,3843048.782,,5.006461687,15.16177656,0.33020284,,,,,,,3842900.582,149.3516432
149.4051995,3843158.082,,5.006662075,15.161805,0.330215438,,,,,,,3843048.782,149.3752636
149.4272164,3843320.622,,5.006809427,15.1618473,0.330224235,,,,,,,3843158.082,149.4051995
149.458348,3843560.262,,5.007017745,15.16190965,0.330236617,,,,,,,3843320.622,149.4272164
149.482756,3843664.882,,5.007181042,15.16193687,0.330246794,,,,,,,3843560.262,149.458348
149.5052619,3843847.522,,5.007331589,15.16198438,0.330255688,,,,,,,3843664.882,149.482756
149.5339425,3854247.522,,5.007523407,15.16468635,0.330209494,,,,,,,3843847.522,149.5052619
149.5549799,3854438.722,,5.007664084,15.16473596,0.33021769,,,,,,,3854247.522,149.5339425
149.5839396,3854543.722,,5.007857704,15.1647632,0.330229865,,,,,,,3854438.722,149.5549799
149.608822,3854748.722,,5.008024034,15.16481638,0.330239675,,,,,,,3854543.722,149.5839396
149.6365664,3854900.722,,5.008209463,15.16485581,0.330251044,,,,,,,3854748.722,149.608822
149.6637776,3855458.112,,5.008391296,15.16500039,0.330259886,,,,,,,3854900.722,149.6365664
149.6893797,3855663.662,,5.008562345,15.16505371,0.330270004,,,,,,,3855458.112,149.6637776
149.7211058,3855871.852,,5.008774269,15.1651077,0.330282802,,,,,,,3855663.662,149.6893797
149.745914,3856222.76,,5.008939951,15.1651987,0.330291746,,,,,,,3855871.852,149.7211058
149.7687472,3856383.76,,5.009092419,15.16524045,0.33030089,,,,,,,3856222.76,149.745914
149.7970681,3856468.86,,5.009281499,15.16526252,0.330312877,,,,,,,3856383.76,149.7687472
149.8195688,3856586.24,,5.009431695,15.16529296,0.330322118,,,,,,,3856468.86,149.7970681
149.8455916,3856694.04,,5.009605375,15.16532091,0.330332962,,,,,,,3856586.24,149.8195688
149.8693953,3856871.04,,5.009764217,15.1653668,0.330342436,,,,,,,3856694.04,149.8455916
149.891146,3857099.04,,5.009909337,15.16542591,0.330350718,,,,,,,3856871.04,149.8693953
149.9158283,3857439.67,,5.010073992,15.16551422,0.330359651,,,,,,,3857099.04,149.891146
149.9382438,3857567.77,,5.010223501,15.16554743,0.330368786,,,,,,,3857439.67,149.9158283
149.9617455,3857785.37,,5.010380232,15.16560384,0.330377892,,,,,,,3857567.77,149.9382438
149.9897163,3857920.37,,5.010566734,15.16563883,0.330389428,,,,,,,3857785.37,149.9617455
150.0094946,3858387.37,,5.010698589,15.16575987,0.330395485,,,,,,,3857920.37,149.9897163
150.0390901,3858526.97,,5.010895861,15.16579605,0.330407704,,,,,,,3858387.37,150.0094946
150.0615173,3858706.82,,5.011045325,15.16584266,0.330416544,,,,,,,3858526.97,150.0390901
150.087206,3858774.62,,5.011216498,15.16586024,0.330427448,,,,,,,3858706.82,150.0615173
150.1144347,3859100.91,,5.011397901,15.16594479,0.330437567,,,,,,,3858774.62,150.087206
150.1374675,3859231.58,,5.011551324,15.16597865,0.330446946,,,,,,,3859100.91,150.1144347
150.1668799,3859510.58,,5.011747208,15.16605094,0.330458287,,,,,,,3859231.58,150.1374675
150.1881444,3871410.58,,5.011888804,15.16912949,0.330400555,,,,,,,3859510.58,150.1668799
150.2180444,3871853.58,,5.012087868,15.16924391,0.330411186,,,,,,,3871410.58,150.1881444
150.2434288,3872027.42,,5.012256837,15.16928881,0.330421347,,,,,,,3871853.58,150.2180444
150.2639242,3872234.42,,5.012393243,15.16934227,0.330429174,,,,,,,3872027.42,150.2434288
150.2943401,3872314.22,,5.012595639,15.16936288,0.330442068,,,,,,,3872234.42,150.2639242
150.3162141,3872463.22,,5.012741169,15.16940135,0.330450823,,,,,,,3872314.22,150.2943401
150.3439702,3872565.12,,5.012925804,15.16942767,0.330462422,,,,,,,3872463.22,150.3162141
150.3694041,3872742.12,,5.013094961,15.16947337,0.330472577,,,,,,,3872565.12,150.3439702
150.3921579,3872829.52,,5.013246269,15.16949594,0.33048206,,,,,,,3872742.12,150.3694041
150.4241878,3873638.53,,5.013459222,15.16970481,0.330491548,,,,,,,3872829.52,150.3921579
150.4479076,3873733.29,,5.013616895,15.16972927,0.330501409,,,,,,,3873638.53,150.4241878
150.4790931,3873947.44,,5.013824158,15.16978456,0.330513867,,,,,,,3873733.29,150.4479076
150.5070453,3874250.438,,5.014009896,15.16986277,0.330524407,,,,,,,3873947.44,150.4790931
150.5303393,3874475.138,,5.014164654,15.16992076,0.330533345,,,,,,,3874250.438,150.5070453
150.5595058,3874669.338,,5.014358393,15.16997088,0.330545024,,,,,,,3874475.138,150.5303393
150.5848703,3874740.938,,5.014526848,15.16998936,0.330555726,,,,,,,3874669.338,150.5595058
150.6124308,3874955.238,,5.014709854,15.17004467,0.330566585,,,,,,,3874740.938,150.5848703
150.6419415,3875285.468,,5.014905773,15.17012989,0.330577642,,,,,,,3874955.238,150.6124308
150.6631782,3877535.468,,5.015046737,15.17071032,0.330574286,,,,,,,3875285.468,150.6419415
150.6935632,3877598.068,,5.015248392,15.17072647,0.330587227,,,,,,,3877535.468,150.6631782
150.7185549,3877734.968,,5.015414223,15.17076177,0.330597389,,,,,,,3877598.068,150.6935632
150.7448804,3877840.968,,5.015588874,15.17078911,0.330608305,,,,,,,3877734.968,150.7185549
150.7751689,3878029.968,,5.01578978,15.17083784,0.330620486,,,,,,,3877840.968,150.7448804
150.7913321,3878166.968,,5.015896974,15.17087317,0.330626782,,,,,,,3878029.968,150.7751689
150.8227449,3879086.768,,5.016105272,15.17111031,0.330635344,,,,,,,3878166.968,150.7913321
150.8432727,3879247.768,,5.016241369,15.17115182,0.33064341,,,,,,,3879086.768,150.8227449
150.8720208,3879771.768,,5.016431933,15.17128689,0.330653027,,,,,,,3879247.768,150.8432727
150.897998,3879870.568,,5.016604099,15.17131235,0.33066382,,,,,,,3879771.768,150.8720208
150.9204279,3880154.368,,5.01675273,15.1713855,0.330672023,,,,,,,3879870.568,150.897998
150.9533783,3880633.988,,5.016971036,15.1715091,0.330683718,,,,,,,3880154.368,150.9204279
150.9761063,3880882.988,,5.017121588,15.17157326,0.330692243,,,,,,,3880633.988,150.9533783
151.0034061,3880965.688,,5.017302394,15.17159457,0.330703696,,,,,,,3880882.988,150.9761063
151.0284519,3881746.988,,5.017468242,15.17179586,0.330710239,,,,,,,3880965.688,151.0034061
151.0479779,3882165.338,,5.017597521,15.17190363,0.330716411,,,,,,,3881746.988,151.0284519
151.0779836,3882358.148,,5.017796151,15.1719533,0.330728421,,,,,,,3882165.338,151.0479779
151.1006935,3882492.148,,5.017946459,15.17198781,0.330737575,,,,,,,3882358.148,151.0779836
151.1310008,3882715.898,,5.018147016,15.17204544,0.330749538,,,,,,,3882492.148,151.1006935
151.1560347,3882838.298,,5.018312646,15.17207696,0.330759767,,,,,,,3882715.898,151.1310008
151.1792322,3882971.248,,5.018466101,15.1721112,0.330769135,,,,,,,3882838.298,151.1560347
151.2070308,3883073.788,,5.018649963,15.17213761,0.330780678,,,,,,,3882971.248,151.1792322
151.2311258,3883322.588,,5.018809301,15.17220168,0.330789783,,,,,,,3883073.788,151.2070308
151.2577138,3883420.688,,5.018985096,15.17222694,0.330800819,,,,,,,3883322.588,151.2311258
151.2842269,3884050.688,,5.019160365,15.17238916,0.330808834,,,,,,,3883420.688,151.2577138
151.3074568,3884345.808,,5.019313904,15.17246514,0.330817297,,,,,,,3884050.688,151.2842269
151.3310518,3884680.308,,5.019469833,15.17255125,0.330825696,,,,,,,3884345.808,151.3074568
151.3556253,3885099.918,,5.019632202,15.17265926,0.330834043,,,,,,,3884680.308,151.3310518
151.3797565,3885172.618,,5.019791623,15.17267797,0.330844142,,,,,,,3885099.918,151.3556253
151.4109855,3889012.618,,5.019997898,15.17366586,0.330836196,,,,,,,3885172.618,151.3797565
151.4322107,3889248.208,,5.020138071,15.17372643,0.330844114,,,,,,,3889012.618,151.4109855
151.4565174,3889364.408,,5.02029857,15.17375631,0.33085404,,,,,,,3889248.208,151.4322107
151.4823652,3889592.098,,5.020469217,15.17381485,0.330864009,,,,,,,3889364.408,151.4565174
151.5090825,3889902.408,,5.020645574,15.17389463,0.330873892,,,,,,,3889592.098,151.4823652
151.5385222,3891192.208,,5.020839865,15.17422615,0.330879467,,,,,,,3889902.408,151.5090825
151.561116,3891788.708,,5.02098895,15.17437943,0.33088595,,,,,,,3891192.208,151.5385222
151.586865,3892798.708,,5.021158827,15.17463892,0.330891486,,,,,,,3891788.708,151.561116
151.6102871,3892975.208,,5.021313328,15.17468426,0.330900679,,,,,,,3892798.708,151.586865
151.6379992,3894758.408,,5.021496096,15.17514221,0.330902737,,,,,,,3892975.208,151.6102871
151.6668028,3894979.528,,5.021686028,15.17519898,0.330914015,,,,,,,3894758.408,151.6379992
151.6896304,3895046.528,,5.021836528,15.17521618,0.330923558,,,,,,,3894979.528,151.6668028
151.7177069,3897117.628,,5.022021603,15.17574777,0.330924161,,,,,,,3895046.528,151.6896304
151.7429262,3897644.628,,5.022187814,15.17588299,0.330932165,,,,,,,3897117.628,151.7177069
151.7712018,3897806.628,,5.022374136,15.17592455,0.330943536,,,,,,,3897644.628,151.7429262
151.8027118,3898578.388,,5.022581729,15.17612253,0.330952898,,,,,,,3897806.628,151.7712018
151.8279088,3898767.378,,5.022747701,15.176171,0.330962777,,,,,,,3898578.388,151.8027118
151.8519419,3898866.078,,5.02290598,15.17619632,0.330972654,,,,,,,3898767.378,151.8279088
151.8796564,3898951.776,,5.023088473,15.1762183,0.3309842,,,,,,,3898866.078,151.8519419
151.9076253,3899020.426,,5.023272608,15.17623591,0.330995949,,,,,,,3898951.776,151.8796564
151.931526,3899164.426,,5.023429933,15.17627284,0.33100551,,,,,,,3899020.426,151.9076253
151.9622175,3899341.916,,5.023631921,15.17631836,0.331017827,,,,,,,3899164.426,151.931526
151.9842905,3899733.624,,5.023777164,15.17641881,0.331025206,,,,,,,3899341.916,151.9622175
152.0126777,3899877.624,,5.023963923,15.17645573,0.331036707,,,,,,,3899733.624,151.9842905
152.0373543,3900069.984,,5.024126243,15.17650506,0.331046326,,,,,,,3899877.624,152.0126777
152.0684832,3900220.884,,5.024330967,15.17654375,0.331058972,,,,,,,3900069.984,152.0373543
152.092083,3900320.184,,5.024486147,15.17656921,0.331068641,,,,,,,3900220.884,152.0684832
152.1142694,3900433.184,,5.024632011,15.17659818,0.33107762,,,,,,,3900320.184,152.092083
152.1483204,3900857.184,,5.024855837,15.17670688,0.331089997,,,,,,,3900433.184,152.1142694
152.1673154,3901037.984,,5.024980675,15.17675323,0.331097212,,,,,,,3900857.184,152.1483204
152.1993286,3901145.784,,5.025191034,15.17678086,0.331110469,,,,,,,3901037.984,152.1673154
152.2248394,3901279.784,,5.025358634,15.17681521,0.331120763,,,,,,,3901145.784,152.1993286
152.2478662,3902055.784,,5.025509891,15.1770141,0.33112639,,,,,,,3901279.784,152.2248394
152.2774004,3902485.784,,5.02570386,15.17712429,0.331136766,,,,,,,3902055.784,152.2478662
152.3014815,3902598.754,,5.025861987,15.17715324,0.331146554,,,,,,,3902485.784,152.2774004
152.3321787,3902986.644,,5.026063523,15.17725262,0.331157664,,,,,,,3902598.754,152.3014815
152.3570604,3903096.644,,5.026226848,15.17728081,0.33116781,,,,,,,3902986.644,152.3321787
152.3825932,3903241.644,,5.026394419,15.17731796,0.33117804,,,,,,,3903096.644,152.3570604
152.4093527,3903572.084,,5.026570011,15.17740261,0.331187762,,,,,,,3903241.644,152.3825932
152.4324135,3903731.074,,5.026721308,15.17744334,0.331196842,,,,,,,3903572.084,152.4093527
152.457963,3903882.074,,5.026888906,15.17748202,0.331207041,,,,,,,3903731.074,152.4324135
152.4836579,3904053.074,,5.027057429,15.17752582,0.331217188,,,,,,,3903882.074,152.457963
152.509512,3904387.474,,5.027226968,15.17761147,0.33122649,,,,,,,3904053.074,152.4836579
152.5363093,3904562.174,,5.027402661,15.17765622,0.331237089,,,,,,,3904387.474,152.509512
152.5601385,3904735.674,,5.027558869,15.17770065,0.331246411,,,,,,,3904562.174,152.5363093
152.5868085,3905973.794,,5.02773367,15.17801768,0.331251009,,,,,,,3904735.674,152.5601385
152.6165682,3906192.294,,5.027928686,15.17807362,0.331262637,,,,,,,3905973.794,152.5868085
152.6368492,3906533.294,,5.028061565,15.17816091,0.331269486,,,,,,,3906192.294,152.6165682
152.6683815,3906738.734,,5.028268128,15.1782135,0.331281947,,,,,,,3906533.294,152.6368492
152.6908008,3907150.934,,5.028414967,15.178319,0.331289319,,,,,,,3906738.734,152.6683815
152.7154916,3908790.934,,5.028576658,15.17873866,0.331290812,,,,,,,3907150.934,152.6908008
152.7441717,3909002.934,,5.028764442,15.1787929,0.331302,,,,,,,3908790.934,152.7154916
152.7643297,3909076.034,,5.028896405,15.1788116,0.331310286,,,,,,,3909002.934,152.7441717
152.7965609,3910141.774,,5.029107369,15.17908419,0.331318234,,,,,,,3909076.034,152.7643297
152.818379,3910758.774,,5.029250151,15.17924197,0.331324197,,,,,,,3910141.774,152.7965609
152.8475453,3910919.894,,5.029440989,15.17928317,0.33133587,,,,,,,3910758.774,152.818379
152.8734186,3911784.704,,5.02961025,15.17950427,0.331342194,,,,,,,3910919.894,152.8475453
152.8958518,3911993.144,,5.029756982,15.17955756,0.331350697,,,,,,,3911784.704,152.8734186
152.9271232,3912177.144,,5.029961489,15.17960459,0.331363143,,,,,,,3911993.144,152.8958518
152.9471786,3921357.144,,5.030092624,15.18194836,0.331320625,,,,,,,3912177.144,152.9271232
152.9761345,3921442.744,,5.030281926,15.18197019,0.331332618,,,,,,,3921357.144,152.9471786
153.0017999,3921675.094,,5.030449685,15.18202944,0.331342375,,,,,,,3921442.744,152.9761345
153.0240184,3921996.694,,5.030594892,15.18211144,0.331350149,,,,,,,3921675.094,153.0017999
153.0546421,3922117.794,,5.030794996,15.18214232,0.331362656,,,,,,,3921996.694,153.0240184
153.0765863,3922910.794,,5.03093836,15.18234449,0.331367686,,,,,,,3922117.794,153.0546421
153.1060693,3924270.794,,5.031130945,15.18269111,0.331372805,,,,,,,3922910.794,153.0765863
153.1352012,3924428.794,,5.031321199,15.18273137,0.331384458,,,,,,,3924270.794,153.1060693
153.1586999,3924547.494,,5.031474638,15.18276161,0.331393904,,,,,,,3924428.794,153.1352012
153.1867805,3924645.594,,5.031657964,15.18278661,0.331405433,,,,,,,3924547.494,153.1586999
153.2135572,3924913.694,,5.031832747,15.18285492,0.331415453,,,,,,,3924645.594,153.1867805
153.2383381,3925108.694,,5.031994475,15.1829046,0.331425021,,,,,,,3924913.694,153.2135572
153.266802,3925251.034,,5.032180207,15.18294086,0.331436462,,,,,,,3925108.694,153.2383381
153.2900691,3925418.034,,5.032332003,15.18298341,0.331445531,,,,,,,3925251.034,153.266802
153.3181484,3925615.134,,5.032515164,15.18303362,0.331456499,,,,,,,3925418.034,153.2900691
153.3428579,3925708.994,,5.032676316,15.18305753,0.331466591,,,,,,,3925615.134,153.3181484
153.3710144,3925980.994,,5.032859917,15.18312681,0.331477171,,,,,,,3925708.994,153.3428579
153.4049023,3926181.794,,5.033080846,15.18317796,0.331490605,,,,,,,3925980.994,153.3710144
153.4234151,3926261.684,,5.033201518,15.18319831,0.331498108,,,,,,,3926181.794,153.4049023
153.4539023,3926332.184,,5.033400211,15.18321626,0.331510803,,,,,,,3926261.684,153.4234151
153.4791175,3926542.284,,5.033564515,15.18326977,0.331520456,,,,,,,3926332.184,153.4539023
153.5047061,3926664.284,,5.033731225,15.18330084,0.331530757,,,,,,,3926542.284,153.4791175
153.5321124,3926785.332,,5.033909746,15.18333167,0.331541842,,,,,,,3926664.284,153.5047061
153.5532658,3926935.872,,5.034047515,15.18337,0.331550078,,,,,,,3926785.332,153.5321124
153.5871195,3927057.572,,5.03426796,15.18340099,0.33156392,,,,,,,3926935.872,153.5532658
153.609946,3927260.572,,5.034416571,15.18345269,0.331572579,,,,,,,3927057.572,153.5871195
153.6405639,3927530.872,,5.034615874,15.18352151,0.331584203,,,,,,,3927260.572,153.609946
153.6704836,3927749.022,,5.034810593,15.18357705,0.331595814,,,,,,,3927530.872,153.6405639
153.6930721,3928481.472,,5.034957575,15.18376352,0.331601422,,,,,,,3927749.022,153.6704836
153.7194734,3928710.632,,5.03512934,15.18382185,0.331611461,,,,,,,3928481.472,153.6930721
153.7425796,3928918.132,,5.035279643,15.18387466,0.331620206,,,,,,,3928710.632,153.7194734
153.7722288,3929351.132,,5.035472474,15.18398486,0.331630499,,,,,,,3928918.132,153.7425796
153.7978824,3929605.602,,5.035639288,15.18404962,0.331640071,,,,,,,3929351.132,153.7722288
153.8209442,3929687.002,,5.035789226,15.18407034,0.331649493,,,,,,,3929605.602,153.7978824
153.8464819,3929949.202,,5.035955234,15.18413706,0.331658969,,,,,,,3929687.002,153.8209442
153.8734783,3930225.642,,5.036130695,15.1842074,0.331668988,,,,,,,3929949.202,153.8464819
153.8987081,3930435.642,,5.036294646,15.18426083,0.331678618,,,,,,,3930225.642,153.8734783
153.9291403,3930588.642,,5.036492369,15.18429975,0.331690789,,,,,,,3930435.642,153.8987081
153.955337,3930761.642,,5.036662541,15.18434377,0.331701035,,,,,,,3930588.642,153.9291403
153.9778139,3930948.742,,5.036808526,15.18439136,0.331709609,,,,,,,3930761.642,153.955337
154.0042315,3931020.642,,5.036980079,15.18440966,0.331720508,,,,,,,3930948.742,153.9778139
154.0276896,3931158.5,,5.037132389,15.18444472,0.331729772,,,,,,,3931020.642,154.0042315
154.0590697,3931301.69,,5.037336098,15.18448115,0.331742392,,,,,,,3931158.5,154.0276896
154.0826527,3931467.52,,5.037489164,15.18452333,0.331751551,,,,,,,3931301.69,154.0590697
154.1081818,3931589.82,,5.037654835,15.18455444,0.331761782,,,,,,,3931467.52,154.0826527
154.1338421,3931875.62,,5.03782133,15.18462713,0.331771158,,,,,,,3931589.82,154.1081818
154.1580557,3931953.82,,5.037978412,15.18464702,0.331781069,,,,,,,3931875.62,154.1338421
154.1873151,3932068.63,,5.038168195,15.18467621,0.331792929,,,,,,,3931953.82,154.1580557
154.2105829,3932874.63,,5.03831909,15.18488117,0.331798388,,,,,,,3932068.63,154.1873151
154.2369272,3932945.83,,5.038489908,15.18489928,0.331809241,,,,,,,3932874.63,154.2105829
154.2615558,3933048.83,,5.038649576,15.18492547,0.331819184,,,,,,,3932945.83,154.2369272
154.286326,3933215.47,,5.038810136,15.18496784,0.331828832,,,,,,,3933048.83,154.2615558
154.3167372,3933517.27,,5.039007225,15.18504456,0.331840134,,,,,,,3933215.47,154.286326
154.3441641,3933602.87,,5.039184941,15.18506632,0.331851362,,,,,,,3933517.27,154.3167372
154.3706568,3933938.27,,5.039356573,15.18515159,0.331860801,,,,,,,3933602.87,154.3441641
154.3960236,3934039.19,,5.039520883,15.18517724,0.331871061,,,,,,,3933938.27,154.3706568
154.425235,3934315.29,,5.039710063,15.18524742,0.331881985,,,,,,,3934039.19,154.3960236
154.4528507,3934645.09,,5.039888876,15.18533124,0.331891929,,,,,,,3934315.29,154.425235
154.4783722,3935204.89,,5.040054101,15.18547351,0.3318997,,,,,,,3934645.09,154.4528507
154.5026807,3935413.39,,5.040211447,15.18552649,0.331908904,,,,,,,3935204.89,154.4783722
